gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,authority_score,hub_score,pass_through,dwell_days,depth,is_seed,truncated_by_depth,genuine_terminal,component_id
100000008730238100,abstained_boundary,0.0,66,0.0074,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=113,000 KZT from 1 payer",1,0,113000.0,0.0,1,0,0.0005632359245676673,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000000803368100,abstained_boundary,0.0,45,0.0077,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=139,503 KZT from 1 payer",1,0,139503.0,0.0,1,0,0.0005481144591336156,1.9677002587782465e-07,0.0,0.0,,4,False,True,False,0
100000002528978100,abstained_boundary,0.0,49,0.0022,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=15,900 KZT from 1 payer",1,0,15900.0,0.0,1,0,0.0002915211255271414,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000002597074100,abstained_boundary,0.0,47,0.0023,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=8,000 KZT from 1 payer",1,0,8000.0,0.0,1,0,0.0003104283235888235,-2.034076640383946e-18,0.0,0.0,,4,False,True,False,0
100000003631015100,abstained_boundary,0.0,70,0.0068,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=266,000 KZT from 1 payer",1,0,266000.0,0.0,1,0,0.0003222509367448772,-2.987731233758649e-18,0.0,0.0,,4,False,True,False,0
100000008255655100,abstained_boundary,0.0,36,0.0052,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,400 KZT from 1 payer",1,0,5400.0,0.0,1,0,0.0005311928331095991,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000004265639100,abstained_boundary,0.0,82,0.0055,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=10,000 KZT from 1 payer",1,0,10000.0,0.0,1,0,0.0005523205956514864,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000002726055100,abstained_boundary,0.0,78,0.0028,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=10,000 KZT from 1 payer",1,0,10000.0,0.0,1,0,0.00034001485733930537,-2.027908625511624e-18,0.0,0.0,,4,False,True,False,0
100000003696422100,abstained_boundary,0.0,60,0.0094,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=118,000 KZT from 1 payer",1,0,118000.0,0.0,2,0,0.0007085171420194962,-1.0417559883914451e-18,0.0,0.0,,4,False,True,False,0
100000007745062100,abstained_boundary,0.0,43,0.008,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=100,000 KZT from 1 payer",1,0,100000.0,0.0,1,0,0.00062527994252457,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000005041147100,abstained_boundary,0.0,47,0.0053,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=10,000 KZT from 1 payer",1,0,10000.0,0.0,1,0,0.0005337622626216128,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000003819173100,abstained_boundary,0.0,82,0.0054,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=143,777 KZT from 1 payer",1,0,143777.0,0.0,1,0,0.0002952095652766986,0.00011365723689489911,0.0,0.0,,4,False,True,False,0
100000001275557100,abstained_boundary,0.0,44,0.003,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=20,000 KZT from 1 payer",1,0,20000.0,0.0,1,0,0.0003475117995580216,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000002706810100,abstained_boundary,0.0,52,0.003,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=45,000 KZT from 1 payer",1,0,45000.0,0.0,1,0,0.00030965102695793245,3.687381946523853e-06,0.0,0.0,,4,False,True,False,0
100000002896506100,abstained_boundary,0.0,90,0.003,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=45,000 KZT from 1 payer",1,0,45000.0,0.0,1,0,0.00031362964480833634,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000008766031100,abstained_boundary,0.0,80,0.002,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,000 KZT from 1 payer",1,0,5000.0,0.0,1,0,0.00028647703728241055,3.309599062523609e-07,0.0,0.0,,4,False,True,False,0
100000008758607100,abstained_boundary,0.0,80,0.002,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,000 KZT from 1 payer",1,0,5000.0,0.0,1,0,0.0002862270828024374,1.276148026255862e-06,0.0,0.0,,4,False,True,False,0
100000008648783100,abstained_boundary,0.0,52,0.002,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,200 KZT from 1 payer",1,0,5200.0,0.0,1,0,0.0002883520722228755,3.687381946523853e-06,0.0,0.0,,4,False,True,False,0
100000004291663100,abstained_boundary,0.0,47,0.0029,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=25,000 KZT from 1 payer",1,0,25000.0,0.0,1,0,0.0003111707348663816,3.148498033154706e-05,0.0,0.0,,4,False,True,False,0
100000003037476100,abstained_boundary,0.0,80,0.0159,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=555,000 KZT from 3 payers",3,0,555000.0,0.0,3,0,0.0003593540563280297,1.819024913275766e-06,0.0,0.0,,4,False,True,False,0
100000008715513100,abstained_boundary,0.0,52,0.0027,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=32,500 KZT from 1 payer",1,0,32500.0,0.0,1,0,0.0003029616567521985,3.687381946523853e-06,0.0,0.0,,4,False,True,False,0
100000001276409100,abstained_boundary,0.0,49,0.0039,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=94,760 KZT from 1 payer",1,0,94760.0,0.0,1,0,0.0003210407115079505,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000003232675100,abstained_boundary,0.0,55,0.0041,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=44,000 KZT from 1 payer",1,0,44000.0,0.0,2,0,0.000401044536604877,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000007988344100,abstained_boundary,0.0,47,0.0035,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=20,000 KZT from 1 payer",1,0,20000.0,0.0,3,0,0.00038745764148945754,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000003047800100,abstained_boundary,0.0,54,0.0032,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=12,212 KZT from 1 payer",1,0,12212.0,0.0,1,0,0.00037457034348757943,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000003230328100,abstained_boundary,0.0,47,0.0075,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=26,572 KZT from 3 payers",3,0,26572.0,0.0,3,0,0.0003516801374186606,6.358533423649353e-05,0.0,0.0,,4,False,True,False,0
100000002702968100,abstained_boundary,0.0,49,0.0026,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=31,600 KZT from 1 payer",1,0,31600.0,0.0,1,0,0.00029739809103435295,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000004788983100,abstained_boundary,0.0,47,0.0034,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=27,000 KZT from 1 payer",1,0,27000.0,0.0,1,0,0.00036946851834621515,-2.034076640383946e-18,0.0,0.0,,4,False,True,False,0
100000006490615100,abstained_boundary,0.0,55,0.004,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=41,600 KZT from 1 payer",1,0,41600.0,0.0,6,0,0.0003947458870200995,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000008745676100,abstained_boundary,0.0,46,0.0057,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=34,547 KZT from 1 payer",1,0,34547.0,0.0,1,0,0.0005303236661827117,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,1
100000001598625100,abstained_boundary,0.0,82,0.0042,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=25,000 KZT from 1 payer",1,0,25000.0,0.0,1,0,0.0004288818435522467,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000008461217100,abstained_boundary,0.0,63,0.0056,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=18,000 KZT from 1 payer",1,0,18000.0,0.0,1,0,0.000545589789549071,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000005711521100,abstained_boundary,0.0,55,0.0091,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=238,000 KZT from 1 payer",1,0,238000.0,0.0,1,0,0.0005338432844113265,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000002713974100,abstained_boundary,0.0,82,0.0033,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=50,000 KZT from 1 payer",1,0,50000.0,0.0,1,0,0.0003299501883700866,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000005272139100,abstained_boundary,0.0,20,0.0108,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=165,000 KZT from 1 payer",1,0,165000.0,0.0,1,0,0.0007555290963517862,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000002968096100,abstained_boundary,0.0,82,0.0035,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=70,000 KZT from 1 payer",1,0,70000.0,0.0,1,0,0.00031948241143492313,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000004449824100,abstained_boundary,0.0,52,0.0021,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=9,000 KZT from 1 payer",1,0,9000.0,0.0,1,0,0.00029038564076541864,3.687381946523853e-06,0.0,0.0,,4,False,True,False,0
100000004502048100,abstained_boundary,0.0,57,0.0028,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=13,888 KZT from 1 payer",1,0,13888.0,0.0,1,0,0.00033971462250251136,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000002660298100,abstained_boundary,0.0,49,0.0026,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=30,900 KZT from 1 payer",1,0,30900.0,0.0,1,0,0.0002971360607251142,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000001299828100,abstained_boundary,0.0,47,0.007,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=100,000 KZT from 1 payer",1,0,100000.0,0.0,1,0,0.0005472629597932571,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000000581662100,abstained_boundary,0.0,54,0.0025,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=21,160 KZT from 1 payer",1,0,21160.0,0.0,1,0,0.0003029166285306614,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000001249054100,abstained_boundary,0.0,49,0.0023,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=17,375 KZT from 1 payer",1,0,17375.0,0.0,1,0,0.00029207326082160873,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000008759795100,abstained_boundary,0.0,52,0.0023,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=17,000 KZT from 1 payer",1,0,17000.0,0.0,1,0,0.00029466683769708836,3.687381946523853e-06,0.0,0.0,,4,False,True,False,0
100000001299443100,abstained_boundary,0.0,52,0.0021,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=8,000 KZT from 1 payer",1,0,8000.0,0.0,1,0,0.00028985049114895996,3.687381946523853e-06,0.0,0.0,,4,False,True,False,0
100000007997939100,abstained_boundary,0.0,80,0.003,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=13,000 KZT from 1 payer",1,0,13000.0,0.0,1,0,0.0003579630834798816,-2.034076640383946e-18,0.0,0.0,,4,False,True,False,0
100000003470579100,abstained_boundary,0.0,76,0.0115,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=357,000 KZT from 1 payer",1,0,357000.0,0.0,2,0,0.0005685326159317385,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000008649416100,abstained_boundary,0.0,36,0.0052,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,000 KZT from 1 payer",1,0,5000.0,0.0,1,0,0.0005337267176293667,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000008183752100,abstained_boundary,0.0,59,0.0074,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=140,000 KZT from 1 payer",1,0,140000.0,0.0,1,0,0.0005301890395310123,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000003950749100,abstained_boundary,0.0,20,0.0033,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=7,000 KZT from 1 payer",1,0,7000.0,0.0,1,0,0.00038424128954841466,2.11553391083785e-08,0.0,0.0,,4,False,True,False,0
100000005979037100,abstained_boundary,0.0,82,0.0034,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=60,300 KZT from 1 payer",1,0,60300.0,0.0,1,0,0.0003248463424153586,-2.034076640383946e-18,0.0,0.0,,4,False,True,False,0
100000008734279100,abstained_boundary,0.0,82,0.0026,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=31,650 KZT from 1 payer",1,0,31650.0,0.0,1,0,0.00030133294456934464,3.1784522446800237e-09,0.0,0.0,,4,False,True,False,0
100000005589319100,abstained_boundary,0.0,24,0.0031,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=26,000 KZT from 1 payer",1,0,26000.0,0.0,1,0,0.00030995557415139407,5.0785180838776424e-05,0.0,0.0,,4,False,True,False,0
100000003626268100,abstained_boundary,0.0,82,0.0052,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,000 KZT from 1 payer",1,0,5000.0,0.0,1,0,0.000530890379133667,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000001220124100,abstained_boundary,0.0,82,0.0059,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=40,000 KZT from 1 payer",1,0,40000.0,0.0,1,0,0.000539556585195879,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000003904497100,abstained_boundary,0.0,80,0.0028,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=10,000 KZT from 1 payer",1,0,10000.0,0.0,1,0,0.00034125682441928356,-2.034076640383946e-18,0.0,0.0,,4,False,True,False,0
100000001270470100,abstained_boundary,0.0,47,0.0042,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=28,300 KZT from 1 payer",1,0,28300.0,0.0,2,0,0.00042974130560740703,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000003091142100,abstained_boundary,0.0,47,0.0042,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=40,000 KZT from 1 payer",1,0,40000.0,0.0,1,0,0.00040986444107495674,-2.034076640383946e-18,0.0,0.0,,4,False,True,False,0
100000001053894100,abstained_boundary,0.0,85,0.0373,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=2,000,000 KZT from 1 payer",1,0,2000000.0,0.0,7,0,0.0004485491925071477,-2.987731233758649e-18,0.0,0.0,,4,False,True,False,0
100000004722630100,abstained_boundary,0.0,48,0.0103,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=340,000 KZT from 1 payer",1,0,340000.0,0.0,2,0,0.0004921869960127052,-1.0499656032901273e-18,0.0,0.0,,4,False,True,False,0
100000004655046100,abstained_boundary,0.0,49,0.0058,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=24,000 KZT from 1 payer",1,0,24000.0,0.0,1,0,0.0005575082914139765,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000004019056100,abstained_boundary,0.0,55,0.0061,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=50,000 KZT from 1 payer",1,0,50000.0,0.0,1,0,0.0005409213827074562,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000008071749100,abstained_boundary,0.0,49,0.0024,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=24,943 KZT from 1 payer",1,0,24943.0,0.0,1,0,0.00029490618279349263,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000008221765100,abstained_boundary,0.0,90,0.0078,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=156,354 KZT from 1 payer",1,0,156354.0,0.0,1,0,0.0005404417175185705,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000008778010100,abstained_boundary,0.0,46,0.0064,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=76,950 KZT from 1 payer",1,0,76950.0,0.0,2,0,0.0005296426486872749,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,1
100000004584730100,abstained_boundary,0.0,75,0.0029,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=47,000 KZT from 1 payer",1,0,47000.0,0.0,1,0,0.00030383982641037267,7.661109445063666e-07,0.0,0.0,,4,False,True,False,0
100000004797167100,abstained_boundary,0.0,82,0.0059,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=31,000 KZT from 1 payer",1,0,31000.0,0.0,1,0,0.000551624702702953,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000005010159100,abstained_boundary,0.0,82,0.0063,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=7,092 KZT from 1 payer",1,0,7092.0,0.0,1,0,0.0006143684568259235,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000003025903100,abstained_boundary,0.0,90,0.0115,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=386,300 KZT from 1 payer",1,0,386300.0,0.0,6,0,0.0005264518149577599,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000003005167100,abstained_boundary,0.0,52,0.0021,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=7,000 KZT from 1 payer",1,0,7000.0,0.0,1,0,0.0002893153415325012,3.687381946523853e-06,0.0,0.0,,4,False,True,False,0
100000002214383100,abstained_boundary,0.0,46,0.0086,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=213,000 KZT from 1 payer",1,0,213000.0,0.0,1,0,0.0005308718022156244,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,1
100000004800452100,abstained_boundary,0.0,90,0.0062,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=6,545 KZT from 1 payer",1,0,6544.53,0.0,1,0,0.0006079797659745975,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000006903193100,abstained_boundary,0.0,47,0.0025,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=9,000 KZT from 1 payer",1,0,9000.0,0.0,1,0,0.00030160452688525306,2.9101871454732085e-05,0.0,0.0,,4,False,True,False,0
100000007811950100,abstained_boundary,0.0,64,0.0061,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=50,000 KZT from 1 payer",1,0,50000.0,0.0,1,0,0.000546228540071972,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000000375150100,abstained_boundary,0.0,55,0.0129,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=300,000 KZT from 1 payer",1,0,300000.0,0.0,1,0,0.0007463802351751558,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000008775747100,abstained_boundary,0.0,80,0.002,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,000 KZT from 1 payer",1,0,5000.0,0.0,1,0,0.0002862270828024374,1.276148026255862e-06,0.0,0.0,,4,False,True,False,0
100000006689603100,abstained_boundary,0.0,82,0.0099,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=400,000 KZT from 1 payer",1,0,400000.0,0.0,2,0,0.00031238935878786383,0.00011365723689489911,0.0,0.0,,4,False,True,False,0
100000005075949100,abstained_boundary,0.0,86,0.0453,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=2,226,000 KZT from 1 payer",1,0,2226000.0,0.0,7,0,0.0007679113857379692,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000003985389100,abstained_boundary,0.0,82,0.0116,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=422,698 KZT from 1 payer",1,0,422698.0,0.0,16,0,0.0004903551059552761,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000002478829100,abstained_boundary,0.0,78,0.0038,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=34,000 KZT from 1 payer",1,0,34000.0,0.0,1,0,0.0003873344502832999,-2.4817954874160277e-18,0.0,0.0,,4,False,True,False,0
100000003125997100,abstained_boundary,0.0,66,0.0068,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=87,750 KZT from 1 payer",1,0,87750.0,0.0,1,0,0.0005483720399494504,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000003214786100,abstained_boundary,0.0,47,0.0037,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,000 KZT from 1 payer",1,0,5000.0,0.0,1,0,0.00042028195414468866,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000008308418100,abstained_boundary,0.0,47,0.0046,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=50,000 KZT from 1 payer",1,0,50000.0,0.0,1,0,0.000431599331466298,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000008619159100,abstained_boundary,0.0,58,0.0102,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=446,400 KZT from 1 payer",1,0,446400.0,0.0,2,0,0.00035658738939848764,-1.0584136944965696e-18,0.0,0.0,,4,False,True,False,0
100000004418967100,abstained_boundary,0.0,66,0.0057,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=100,000 KZT from 1 payer",1,0,100000.0,0.0,1,0,0.0004534748089525561,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000003173783100,abstained_boundary,0.0,62,0.0035,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=23,500 KZT from 1 payer",1,0,23500.0,0.0,2,0,0.0003468224290716622,4.5006022854826575e-05,0.0,0.0,,4,False,True,False,0
100000002242455100,abstained_boundary,0.0,90,0.0069,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=110,000 KZT from 1 payer",1,0,110000.0,0.0,1,0,0.0005321740677312205,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000004848236100,abstained_boundary,0.0,47,0.0023,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=7,500 KZT from 1 payer",1,0,7500.0,0.0,1,0,0.00030887463425310267,-2.034076640383946e-18,0.0,0.0,,4,False,True,False,0
100000004674412100,abstained_boundary,0.0,33,0.0053,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=46,000 KZT from 1 payer",1,0,46000.0,0.0,1,0,0.0004893678200951688,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000007071852100,abstained_boundary,0.0,82,0.0074,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=195,000 KZT from 1 payer",1,0,195000.0,0.0,1,0,0.00044351479276962143,2.7170551345387777e-05,0.0,0.0,,4,False,True,False,0
100000001498732100,abstained_boundary,0.0,69,0.002,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,500 KZT from 1 payer",1,0,5500.0,0.0,1,0,0.0002894096098235805,1.4075359185118062e-08,0.0,0.0,,4,False,True,False,0
100000000627521100,abstained_boundary,0.0,85,0.002,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=6,500 KZT from 1 payer",1,0,6500.0,0.0,1,0,0.00028609897888673224,-2.987731233758649e-18,0.0,0.0,,4,False,True,False,0
100000003105089100,abstained_boundary,0.0,78,0.0022,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=10,000 KZT from 1 payer",1,0,10000.0,0.0,1,0,0.0002994376832159761,-3.3613942345134943e-18,0.0,0.0,,4,False,True,False,0
100000003166017100,abstained_boundary,0.0,49,0.0022,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=15,000 KZT from 1 payer",1,0,15000.0,0.0,1,0,0.000291184229415263,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000002506987100,abstained_boundary,0.0,49,0.0025,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=28,200 KZT from 1 payer",1,0,28200.0,0.0,1,0,0.0002961253723894791,2.758273971092111e-06,0.0,0.0,,4,False,True,False,0
100000005767403100,abstained_boundary,0.0,87,0.0307,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=1,100,000 KZT from 1 payer",1,0,1100000.0,0.0,2,0,0.0010818599457011395,1.4683801421064283e-07,0.0,0.0,,4,False,True,False,0
100000005553088100,abstained_boundary,0.0,82,0.0023,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=17,500 KZT from 1 payer",1,0,17500.0,0.0,1,0,0.0002942853726110012,3.1784522446800237e-09,0.0,0.0,,4,False,True,False,0
100000003632533100,abstained_boundary,0.0,90,0.0039,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=10,000 KZT from 1 payer",1,0,10000.0,0.0,1,0,0.0004289491040855847,-1.5569893857636381e-18,0.0,0.0,,4,False,True,False,0
100000008762005100,abstained_boundary,0.0,80,0.002,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=5,000 KZT from 1 payer",1,0,5000.0,0.0,1,0,0.0002867795934290686,3.090697525877055e-08,0.0,0.0,,4,False,True,False,0
100000002214207100,abstained_boundary,0.0,83,0.0088,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=97,000 KZT from 1 payer",1,0,97000.0,0.0,1,0,0.0006906066279546765,-5.515702773971273e-19,0.0,0.0,,4,False,True,False,0
100000003180820100,abstained_boundary,0.0,80,0.0037,"abstained at the crawl boundary: hop 4 with no outgoing edge, so nothing downstream was collected; in=101,000 KZT from 1 payer",1,0,101000.0,0.0,1,0,0.0002988566236372633,1.276148026255862e-06,0.0,0.0,,4,False,True,False,0
